Year,Month,Locality,Households Served,Individuals Served,Pounds of Food Distributed,Children Served via non-federal child nutrition programs,Pounds of food distributed via non-federal child nutrition prog.,is_program_only_record,child_data_missing,pounds_per_household,pounds_per_individual,child_pound_share,is_covid_era,month_num,redistribution_priority
2019,MAR,CLARKE COUNTY,231,413,11504.8,87,0.0,False,True,49.8,27.86,0.0,0,3,Medium
2019,MAR,CULPEPER,628,1688,25430.5,87,0.0,False,True,40.49,15.07,0.0,0,3,Medium
2019,MAR,FAUQUIER,980,2008,43276.9,87,0.0,False,True,44.16,21.55,0.0,0,3,High
2019,MAR,FLUVANNA,343,650,29181.5,101,1530.0,False,False,85.08,44.89,0.052,0,3,Low
2019,MAR,FREDERICK,2324,4282,44616.7,87,0.0,False,True,19.2,10.42,0.0,0,3,High
2019,MAR,GREENE,314,793,35787.0,77,1307.5,False,False,113.97,45.13,0.037,0,3,Low
2019,MAR,HARRISONBURG,2043,6915,128426.4,111,0.0,False,False,62.86,18.57,0.0,0,3,High
2019,MAR,HIGHLAND,171,335,11454.0,87,0.0,False,True,66.98,34.19,0.0,0,3,Low
2019,MAR,LEXINGTON,684,1316,26595.0,87,0.0,False,True,38.88,20.21,0.0,0,3,Medium
2019,MAR,LOUDOUN,2481,8631,152879.6,1124,18157.8,False,False,61.62,17.71,0.119,0,3,High
2019,MAR,LYNCHBURG,4688,7559,127409.5,930,15053.2,False,False,27.18,16.86,0.118,0,3,High
2019,MAR,MADISON,241,567,22697.8,87,0.0,False,True,94.18,40.03,0.0,0,3,Low
2019,MAR,NELSON,614,1173,38851.8,87,0.0,False,True,63.28,33.12,0.0,0,3,Medium
2019,MAR,ORANGE,655,1302,48251.0,87,0.0,False,True,73.67,37.06,0.0,0,3,Low
2019,MAR,PAGE COUNTY,329,625,39416.8,87,0.0,False,True,119.81,63.07,0.0,0,3,Low
2019,MAR,PITTSYLVANIA,0,0,0.0,87,2056.0,True,True,0.0,0.0,0.0,0,3,Medium
2019,MAR,RAPPAHANNOCK,287,713,17136.1,87,0.0,False,True,59.71,24.03,0.0,0,3,Medium
2019,MAR,ROCKBRIDGE,286,1778,14126.5,87,0.0,False,True,49.39,7.95,0.0,0,3,High
2019,MAR,ROCKINGHAM,1722,3249,84559.8,87,0.0,False,True,49.11,26.03,0.0,0,3,Medium
2019,MAR,SHENANDOAH,1136,2989,67732.1,87,0.0,False,True,59.62,22.66,0.0,0,3,Medium
2019,MAR,STAUNTON CITY,580,5060,26291.1,87,889.0,False,True,45.33,5.2,0.034,0,3,High
2019,MAR,WARREN,775,2193,41469.9,0,462.0,False,False,53.51,18.91,0.011,0,3,High
2019,MAR,WAYNESBORO,634,1054,15329.2,134,7347.5,False,False,24.18,14.54,0.479,0,3,Medium
2019,MAR,WINCHESTER,4325,9390,109670.6,224,4772.5,False,False,25.36,11.68,0.044,0,3,High
2019,MAY,ALBEMARLE,2417,6457,156918.6,111,2242.0,False,False,64.92,24.3,0.014,0,5,Medium
2019,MAY,AMHERST,1131,2353,125046.9,636,0.0,False,False,110.56,53.14,0.0,0,5,Low
2019,MAY,APPOMATTOX,767,1141,29100.4,87,3347.0,False,True,37.94,25.5,0.115,0,5,Medium
2019,MAY,AUGUSTA,2799,6976,292131.5,71,5529.9,False,False,104.37,41.88,0.019,0,5,Low
2019,MAY,BATH,257,513,14979.4,87,0.0,False,True,58.29,29.2,0.0,0,5,Medium
2019,MAY,BEDFORD COUNTY,394,874,26121.6,87,0.0,False,True,66.3,29.89,0.0,0,5,Medium
2019,MAY,BUCKINGHAM,895,1625,36202.5,87,0.0,False,True,40.45,22.28,0.0,0,5,Medium
2019,MAY,BUENA VISTA,680,1292,28518.5,87,0.0,False,True,41.94,22.07,0.0,0,5,Medium
2019,MAY,CAMPBELL,851,1830,129811.6,87,1051.5,False,True,152.54,70.94,0.008,0,5,Low
2019,MAY,CHARLOTTESVILLE,920,2676,42591.0,0,4539.0,False,False,46.29,15.92,0.107,0,5,High
2019,MAY,CLARKE COUNTY,202,411,17143.1,87,0.0,False,True,84.87,41.71,0.0,0,5,Low
2019,MAY,CULPEPER,478,1274,37736.8,87,0.0,False,True,78.95,29.62,0.0,0,5,Medium
2019,MAY,FAUQUIER,882,2041,58785.2,87,0.0,False,True,66.65,28.8,0.0,0,5,Medium
2019,MAY,FLUVANNA,507,1108,26796.0,96,1079.0,False,False,52.85,24.18,0.04,0,5,Medium
2019,MAY,FREDERICK,2466,4437,49574.1,87,0.0,False,True,20.1,11.17,0.0,0,5,High
2019,MAY,GREENE,395,967,41794.3,76,135.0,False,False,105.81,43.22,0.003,0,5,Low
2019,MAY,HARRISONBURG,2438,8016,149769.0,91,52.0,False,False,61.43,18.68,0.0,0,5,High
2019,MAY,HIGHLAND,194,365,8947.0,87,0.0,False,True,46.12,24.51,0.0,0,5,Medium
2019,MAY,LEXINGTON,658,1359,38508.7,87,0.0,False,True,58.52,28.34,0.0,0,5,Medium
2019,MAY,LOUDOUN,2460,8530,187189.1,1079,21667.1,False,False,76.09,21.94,0.116,0,5,Medium
2019,MAY,LYNCHBURG,2891,6287,180407.4,2468,16352.0,False,False,62.4,28.7,0.091,0,5,Medium
2019,MAY,MADISON,292,525,28137.7,87,0.0,False,True,96.36,53.6,0.0,0,5,Low
2019,MAY,NELSON,385,634,42042.0,87,1299.0,False,True,109.2,66.31,0.031,0,5,Low
2019,MAY,ORANGE,525,1325,53910.7,87,0.0,False,True,102.69,40.69,0.0,0,5,Low
2019,MAY,PAGE COUNTY,362,756,32065.3,87,0.0,False,True,88.58,42.41,0.0,0,5,Low
2019,MAY,PITTSYLVANIA,0,0,0.0,86,763.5,True,False,0.0,0.0,0.0,0,5,Medium
2019,MAY,RAPPAHANNOCK,255,555,21284.2,87,0.0,False,True,83.47,38.35,0.0,0,5,Low
2019,MAY,ROCKBRIDGE,2582,2922,13338.4,87,0.0,False,True,5.17,4.56,0.0,0,5,High
2019,MAY,ROCKINGHAM,1929,3695,94080.3,87,0.0,False,True,48.77,25.46,0.0,0,5,Medium
2019,MAY,SHENANDOAH,852,2312,93195.6,87,0.0,False,True,109.38,40.31,0.0,0,5,Low
2019,MAY,STAUNTON CITY,495,5612,23044.7,87,1008.0,False,True,46.55,4.11,0.044,0,5,High
2019,MAY,WARREN,735,2181,45997.8,270,425.0,False,False,62.58,21.09,0.009,0,5,High
2019,MAY,WAYNESBORO,178,559,10294.0,87,6270.5,False,True,57.83,18.42,0.609,0,5,Medium
2019,MAY,WINCHESTER,3058,7915,161823.4,224,4418.7,False,False,52.92,20.45,0.027,0,5,High
2019,NOV,ALBEMARLE,3193,8245,153363.0,95,2437.0,False,False,48.03,18.6,0.016,0,11,High
2019,NOV,AMHERST,1510,4043,112351.0,2251,6354.0,False,False,74.4,27.79,0.057,0,11,Medium
2019,NOV,APPOMATTOX,1333,2046,25184.0,87,0.0,False,True,18.89,12.31,0.0,0,11,High
2019,NOV,AUGUSTA,3311,8537,297845.0,72,959.4,False,False,89.96,34.89,0.003,0,11,Low
2019,NOV,BATH,279,577,16887.6,87,0.0,False,True,60.53,29.27,0.0,0,11,Medium
2019,NOV,BEDFORD COUNTY,392,650,23742.0,87,0.0,False,True,60.57,36.53,0.0,0,11,Low
2019,NOV,BUCKINGHAM,998,1871,35055.8,87,0.0,False,True,35.13,18.74,0.0,0,11,High
2019,NOV,BUENA VISTA,771,1476,32302.6,87,0.0,False,True,41.9,21.89,0.0,0,11,Medium
2019,NOV,CAMPBELL,1338,3136,87804.3,87,5369.5,False,True,65.62,28.0,0.061,0,11,Medium
2019,NOV,CHARLOTTESVILLE,1184,8989,47194.4,0,0.0,False,False,39.86,5.25,0.0,0,11,High
2019,NOV,CLARKE COUNTY,197,411,5803.9,0,202.0,False,False,29.46,14.12,0.035,0,11,Medium
2019,NOV,CULPEPER,602,1494,32438.8,87,0.0,False,True,53.89,21.71,0.0,0,11,Medium
2019,NOV,FAUQUIER,943,2394,35265.8,87,0.0,False,True,37.4,14.73,0.0,0,11,High
2019,NOV,FLUVANNA,474,953,20265.4,132,3071.0,False,False,42.75,21.26,0.152,0,11,Medium
2019,NOV,FREDERICK,2743,7386,61524.0,87,0.0,False,True,22.43,8.33,0.0,0,11,High
2019,NOV,GREENE,536,1354,44019.6,86,1422.0,False,False,82.13,32.51,0.032,0,11,Medium
2019,NOV,HARRISONBURG,1960,6421,131120.9,243,879.0,False,False,66.9,20.42,0.007,0,11,High
2019,NOV,HIGHLAND,206,384,10963.3,87,0.0,False,True,53.22,28.55,0.0,0,11,Medium
2019,NOV,LEXINGTON,744,1678,58952.5,87,0.0,False,True,79.24,35.13,0.0,0,11,Low
2019,NOV,LOUDOUN,2800,9814,164653.4,1090,12150.5,False,False,58.8,16.78,0.074,0,11,High
2019,NOV,LYNCHBURG,2742,10999,193368.4,3303,25601.9,False,False,70.52,17.58,0.132,0,11,High
2019,NOV,MADISON,332,806,31845.5,87,0.0,False,True,95.92,39.51,0.0,0,11,Low
2019,NOV,NELSON,657,1349,39838.6,87,0.0,False,True,60.64,29.53,0.0,0,11,Medium
2019,NOV,ORANGE,675,1734,38586.7,87,0.0,False,True,57.17,22.25,0.0,0,11,Medium
2019,NOV,PAGE COUNTY,282,485,49068.7,87,0.0,False,True,174.0,101.17,0.0,0,11,Low
2019,NOV,PITTSYLVANIA,0,0,0.0,80,2329.0,True,False,0.0,0.0,0.0,0,11,Medium
2019,NOV,RAPPAHANNOCK,455,1146,22705.1,87,0.0,False,True,49.9,19.81,0.0,0,11,Medium
2019,NOV,ROCKBRIDGE,401,4416,21652.0,87,0.0,False,True,54.0,4.9,0.0,0,11,High
2019,NOV,ROCKINGHAM,1868,3886,85871.4,87,0.0,False,True,45.97,22.1,0.0,0,11,Medium
2019,NOV,SHENANDOAH,1525,4059,97820.2,87,0.0,False,True,64.14,24.1,0.0,0,11,Medium
2019,NOV,STAUNTON CITY,413,5663,28183.9,87,280.0,False,True,68.24,4.98,0.01,0,11,High
2019,NOV,WARREN,811,2428,32589.4,310,79.0,False,False,40.18,13.42,0.002,0,11,High
2019,NOV,WAYNESBORO,407,1498,25006.6,164,5712.2,False,False,61.44,16.69,0.228,0,11,Medium
2019,NOV,WINCHESTER,2636,8348,137816.1,2678,21709.6,False,False,52.28,16.51,0.158,0,11,High
2019,OCT,ALBEMARLE,2370,6315,189254.3,95,2587.0,False,False,79.85,29.97,0.014,0,10,Medium
2019,OCT,AMHERST,691,1809,101807.2,1199,3256.5,False,False,147.33,56.28,0.032,0,10,Low
2019,OCT,APPOMATTOX,909,1258,32786.8,87,0.0,False,True,36.07,26.06,0.0,0,10,Medium
2019,OCT,AUGUSTA,3202,8168,304383.8,72,1227.9,False,False,95.06,37.27,0.004,0,10,Low
2019,OCT,BATH,275,540,13737.0,87,0.0,False,True,49.95,25.44,0.0,0,10,Medium
2019,OCT,BEDFORD COUNTY,290,535,20972.0,87,0.0,False,True,72.32,39.2,0.0,0,10,Low
2019,OCT,BUCKINGHAM,931,1736,42729.6,87,0.0,False,True,45.9,24.61,0.0,0,10,Medium
2019,OCT,BUENA VISTA,989,1856,43296.5,87,0.0,False,True,43.78,23.33,0.0,0,10,Medium
2019,OCT,CAMPBELL,1048,2345,115689.4,87,4785.7,False,True,110.39,49.33,0.041,0,10,Low
2019,OCT,CHARLOTTESVILLE,603,8547,47534.3,0,0.0,False,False,78.83,5.56,0.0,0,10,High
2019,OCT,CLARKE COUNTY,172,324,7319.9,0,0.0,False,False,42.56,22.59,0.0,0,10,Medium
2019,OCT,CULPEPER,819,1903,33057.1,87,0.0,False,True,40.36,17.37,0.0,0,10,High
2019,OCT,FAUQUIER,673,1515,42593.5,87,0.0,False,True,63.29,28.11,0.0,0,10,Medium
2019,OCT,FLUVANNA,437,974,26741.3,127,4576.0,False,False,61.19,27.46,0.171,0,10,Medium
2019,OCT,FREDERICK,2868,5149,56660.4,87,0.0,False,True,19.76,11.0,0.0,0,10,High
2019,OCT,GREENE,246,494,40943.0,76,547.0,False,False,166.43,82.88,0.013,0,10,Low
2019,OCT,HARRISONBURG,2673,9398,163819.8,279,1975.5,False,False,61.29,17.43,0.012,0,10,High
2019,OCT,HIGHLAND,210,424,7407.3,87,0.0,False,True,35.27,17.47,0.0,0,10,Medium
2019,OCT,LEXINGTON,729,1591,75141.1,87,0.0,False,True,103.07,47.23,0.0,0,10,Low
2019,OCT,LOUDOUN,1128,4549,174152.1,1140,27341.9,False,False,154.39,38.28,0.157,0,10,Low
2019,OCT,LYNCHBURG,1220,6570,181732.5,4224,32005.1,False,False,148.96,27.66,0.176,0,10,Medium
2019,OCT,MADISON,225,511,26967.0,87,0.0,False,True,119.85,52.77,0.0,0,10,Low
2019,OCT,NELSON,317,511,36631.7,87,0.0,False,True,115.56,71.69,0.0,0,10,Low
2019,OCT,ORANGE,646,1099,45320.3,87,0.0,False,True,70.16,41.24,0.0,0,10,Low
2019,OCT,PAGE COUNTY,353,741,61635.1,87,0.0,False,True,174.6,83.18,0.0,0,10,Low
2019,OCT,PITTSYLVANIA,0,0,0.0,80,2203.4,True,False,0.0,0.0,0.0,0,10,Medium
2019,OCT,RAPPAHANNOCK,171,445,23347.9,87,0.0,False,True,136.54,52.47,0.0,0,10,Low
2019,OCT,ROCKBRIDGE,5623,7121,14064.6,87,0.0,False,True,2.5,1.98,0.0,0,10,High
2019,OCT,ROCKINGHAM,1840,3672,85130.7,87,0.0,False,True,46.27,23.18,0.0,0,10,Medium
2019,OCT,SHENANDOAH,934,2566,88162.4,87,0.0,False,True,94.39,34.36,0.0,0,10,Low
2019,OCT,STAUNTON CITY,469,5391,25310.7,87,1727.0,False,True,53.97,4.69,0.068,0,10,High
2019,OCT,WARREN,431,1195,40001.7,1194,0.0,False,False,92.81,33.47,0.0,0,10,Low
2019,OCT,WAYNESBORO,249,692,20464.0,164,9510.5,False,False,82.18,29.57,0.465,0,10,Medium
2019,OCT,WINCHESTER,1967,6294,168314.6,2678,16422.1,False,False,85.57,26.74,0.098,0,10,Medium
2019,SEP,ALBEMARLE,2364,5962,187702.4,0,0.0,False,False,79.4,31.48,0.0,0,9,Medium
2019,SEP,AMHERST,902,1982,114348.2,0,1100.0,False,False,126.77,57.69,0.01,0,9,Low
2019,SEP,APPOMATTOX,1435,2046,25941.2,87,0.0,False,True,18.08,12.68,0.0,0,9,High
2019,SEP,AUGUSTA,2923,7569,296273.1,72,1076.5,False,False,101.36,39.14,0.004,0,9,Low
2019,SEP,BATH,238,446,16018.0,87,0.0,False,True,67.3,35.91,0.0,0,9,Low
2019,SEP,BEDFORD COUNTY,440,903,18170.0,87,0.0,False,True,41.3,20.12,0.0,0,9,Medium
2019,SEP,BUCKINGHAM,861,1624,38704.2,87,0.0,False,True,44.95,23.83,0.0,0,9,Medium
2019,SEP,BUENA VISTA,819,1486,25146.8,87,0.0,False,True,30.7,16.92,0.0,0,9,Medium
2019,SEP,CAMPBELL,958,2146,81102.6,142,1893.9,False,False,84.66,37.79,0.023,0,9,Low
2019,SEP,CHARLOTTESVILLE,132,6856,44252.3,973,0.0,False,False,335.24,6.45,0.0,0,9,High
2019,SEP,CLARKE COUNTY,178,354,11229.7,0,0.0,False,False,63.09,31.72,0.0,0,9,Medium
2019,SEP,CULPEPER,593,1619,31640.2,87,0.0,False,True,53.36,19.54,0.0,0,9,Medium
2019,SEP,FAUQUIER,841,1495,58275.4,87,0.0,False,True,69.29,38.98,0.0,0,9,Low
2019,SEP,FLUVANNA,455,858,18892.9,127,5411.5,False,False,41.52,22.02,0.286,0,9,Medium
2019,SEP,FREDERICK,3312,5506,54295.5,87,0.0,False,True,16.39,9.86,0.0,0,9,High
2019,SEP,GREENE,83,186,46097.4,55,0.0,False,False,555.39,247.84,0.0,0,9,Low
2019,SEP,HARRISONBURG,2495,8211,151715.3,156,0.0,False,False,60.81,18.48,0.0,0,9,High
2019,SEP,HIGHLAND,163,312,9734.2,87,0.0,False,True,59.72,31.2,0.0,0,9,Medium
2019,SEP,LEXINGTON,840,1837,36714.8,87,0.0,False,True,43.71,19.99,0.0,0,9,High
2019,SEP,LOUDOUN,3043,10097,199710.3,2983,11309.5,False,False,65.63,19.78,0.057,0,9,High
2019,SEP,LYNCHBURG,2464,8711,157198.1,5648,27279.6,False,False,63.8,18.05,0.174,0,9,High
2019,SEP,MADISON,190,433,25165.8,87,0.0,False,True,132.45,58.12,0.0,0,9,Low
2019,SEP,NELSON,605,1108,35050.7,87,0.0,False,True,57.94,31.63,0.0,0,9,Medium
2019,SEP,ORANGE,276,648,34559.9,87,0.0,False,True,125.22,53.33,0.0,0,9,Low
2019,SEP,PAGE COUNTY,377,713,44349.9,87,0.0,False,True,117.64,62.2,0.0,0,9,Low
2019,SEP,PITTSYLVANIA,0,0,0.0,89,2343.2,True,False,0.0,0.0,0.0,0,9,Medium
2019,SEP,RAPPAHANNOCK,265,679,18014.1,87,0.0,False,True,67.98,26.53,0.0,0,9,Medium
2019,SEP,ROCKBRIDGE,1624,1856,15536.6,87,0.0,False,True,9.57,8.37,0.0,0,9,High
2019,SEP,ROCKINGHAM,1721,3355,86161.9,87,0.0,False,True,50.07,25.68,0.0,0,9,Medium
2019,SEP,SHENANDOAH,1407,3879,72822.4,87,0.0,False,True,51.76,18.77,0.0,0,9,High
2019,SEP,STAUNTON CITY,434,5364,20354.3,87,343.0,False,True,46.9,3.79,0.017,0,9,High
2019,SEP,WARREN,826,2088,45100.0,0,799.0,False,False,54.6,21.6,0.018,0,9,High
2019,SEP,WAYNESBORO,229,639,17586.0,155,4364.0,False,False,76.79,27.52,0.248,0,9,Medium
2019,SEP,WINCHESTER,3072,8300,133587.6,160,1961.5,False,False,43.49,16.09,0.015,0,9,High
2020,APR,ALBEMARLE,3227,7937,220083.1,87,470.9,False,True,68.2,27.73,0.002,1,4,Medium
2020,APR,AMHERST,1293,2962,84066.5,3889,6007.3,False,False,65.02,28.38,0.071,1,4,Medium
2020,APR,APPOMATTOX,1294,2275,59657.1,87,0.0,False,True,46.1,26.22,0.0,1,4,Medium
2020,APR,AUGUSTA,2527,5905,232705.0,140,7856.4,False,False,92.09,39.41,0.034,1,4,Low
2020,APR,BATH,346,705,19498.3,87,0.0,False,True,56.35,27.66,0.0,1,4,Medium
2020,APR,BEDFORD COUNTY,586,1129,29491.3,87,0.0,False,True,50.33,26.12,0.0,1,4,Medium
2020,APR,BUCKINGHAM,574,1035,32136.5,87,0.0,False,True,55.99,31.05,0.0,1,4,Medium
2020,APR,BUENA VISTA,374,874,38967.8,87,0.0,False,True,104.19,44.59,0.0,1,4,Low
2020,APR,CAMPBELL,979,2337,108037.1,87,2029.5,False,True,110.35,46.23,0.019,1,4,Low
2020,APR,CHARLOTTESVILLE,1009,8817,60189.7,87,0.0,False,True,59.65,6.83,0.0,1,4,High
2020,APR,CLARKE COUNTY,133,231,6600.0,82,1993.0,False,False,49.62,28.57,0.302,1,4,Medium
2020,APR,CULPEPER,819,1853,93746.7,87,0.0,False,True,114.46,50.59,0.0,1,4,Low
2020,APR,FAUQUIER,887,2055,43323.8,87,0.0,False,True,48.84,21.08,0.0,1,4,High
2020,APR,FLUVANNA,415,1263,29936.6,133,2734.7,False,False,72.14,23.7,0.091,1,4,Medium
2020,APR,FREDERICK,6742,9148,61973.7,87,0.0,False,True,9.19,6.77,0.0,1,4,High
2020,APR,GREENE,734,1914,58914.6,77,1572.3,False,False,80.27,30.78,0.027,1,4,Medium
2020,APR,HARRISONBURG,2215,8837,230753.6,154,2241.2,False,False,104.18,26.11,0.01,1,4,Medium
2020,APR,HIGHLAND,243,486,12245.3,87,0.0,False,True,50.39,25.2,0.0,1,4,Medium
2020,APR,LEXINGTON,942,2151,51980.0,87,0.0,False,True,55.18,24.17,0.0,1,4,Medium
2020,APR,LOUDOUN,3742,17084,219388.0,1065,18243.5,False,False,58.63,12.84,0.083,1,4,High
2020,APR,LYNCHBURG,12200,16048,209141.1,4259,43264.8,False,False,17.14,13.03,0.207,1,4,High
2020,APR,MADISON,186,414,21502.9,87,0.0,False,True,115.61,51.94,0.0,1,4,Low
2020,APR,NELSON,717,1406,48490.2,87,0.0,False,True,67.63,34.49,0.0,1,4,Low
2020,APR,ORANGE,497,1249,39286.6,87,0.0,False,True,79.05,31.45,0.0,1,4,Medium
2020,APR,PAGE COUNTY,370,708,28741.8,87,0.0,False,True,77.68,40.6,0.0,1,4,Low
2020,APR,PITTSYLVANIA,0,0,0.0,62,1144.0,True,False,0.0,0.0,0.0,1,4,Medium
2020,APR,RAPPAHANNOCK,341,815,30806.6,87,0.0,False,True,90.34,37.8,0.0,1,4,Low
2020,APR,ROCKBRIDGE,343,5596,9221.6,87,0.0,False,True,26.89,1.65,0.0,1,4,High
2020,APR,ROCKINGHAM,1871,3985,113316.7,75,2523.5,False,False,60.56,28.44,0.022,1,4,Medium
2020,APR,SHENANDOAH,1311,3488,85557.7,87,0.0,False,True,65.26,24.53,0.0,1,4,Medium
2020,APR,STAUNTON CITY,402,4356,27864.2,87,0.0,False,True,69.31,6.4,0.0,1,4,High
2020,APR,WARREN,341,813,36998.6,0,1002.0,False,False,108.5,45.51,0.027,1,4,Low
2020,APR,WAYNESBORO,171,488,18766.1,624,5086.1,False,False,109.74,38.46,0.271,1,4,Low
2020,APR,WINCHESTER,1739,5553,100909.3,2260,44511.2,False,False,58.03,18.17,0.441,1,4,High
2020,AUG,ALBEMARLE,2606,6351,202395.7,87,0.0,False,True,77.67,31.87,0.0,1,8,Medium
2020,AUG,AMHERST,1173,2603,109345.8,87,0.0,False,True,93.22,42.01,0.0,1,8,Low
2020,AUG,APPOMATTOX,1080,1861,30923.2,87,0.0,False,True,28.63,16.62,0.0,1,8,High
2020,AUG,AUGUSTA,2140,5292,227209.7,2096,10784.7,False,False,106.17,42.93,0.047,1,8,Low
2020,AUG,BATH,260,512,19416.6,87,0.0,False,True,74.68,37.92,0.0,1,8,Low
2020,AUG,BEDFORD COUNTY,346,732,24692.0,0,0.0,False,False,71.36,33.73,0.0,1,8,Low
2020,AUG,BUCKINGHAM,1045,1949,39148.6,87,0.0,False,True,37.46,20.09,0.0,1,8,High
2020,AUG,BUENA VISTA,289,842,37136.9,87,0.0,False,True,128.5,44.11,0.0,1,8,Low
2020,AUG,CAMPBELL,1037,2169,103049.5,0,0.0,False,False,99.37,47.51,0.0,1,8,Low
2020,AUG,CHARLOTTESVILLE,1415,7089,51024.1,87,6820.0,False,True,36.06,7.2,0.134,1,8,High
2020,AUG,CLARKE COUNTY,122,241,10634.6,61,921.0,False,False,87.17,44.13,0.087,1,8,Low
2020,AUG,CULPEPER,858,2369,59216.5,87,0.0,False,True,69.02,25.0,0.0,1,8,Medium
2020,AUG,FAUQUIER,810,1886,49177.9,87,0.0,False,True,60.71,26.08,0.0,1,8,Medium
2020,AUG,FLUVANNA,352,683,22561.3,87,3091.9,False,True,64.09,33.03,0.137,1,8,Medium
2020,AUG,FREDERICK,4542,6818,57221.8,87,0.0,False,True,12.6,8.39,0.0,1,8,High
2020,AUG,GREENE,686,1973,68234.3,87,0.0,False,True,99.47,34.58,0.0,1,8,Low
2020,AUG,HARRISONBURG,1974,6532,171325.9,137,2217.0,False,False,86.79,26.23,0.013,1,8,Medium
2020,AUG,HIGHLAND,231,472,10251.5,87,0.0,False,True,44.38,21.72,0.0,1,8,Medium
2020,AUG,LEXINGTON,674,1632,32961.5,87,0.0,False,True,48.9,20.2,0.0,1,8,Medium
2020,AUG,LOUDOUN,5918,20087,253245.7,2878,46733.8,False,False,42.79,12.61,0.185,1,8,High
2020,AUG,LYNCHBURG,10542,19180,203979.1,1330,10210.0,False,False,19.35,10.63,0.05,1,8,High
2020,AUG,MADISON,199,481,33031.0,87,0.0,False,True,165.98,68.67,0.0,1,8,Low
2020,AUG,NELSON,602,1163,43346.6,87,0.0,False,True,72.0,37.27,0.0,1,8,Low
2020,AUG,ORANGE,615,1599,37275.1,87,0.0,False,True,60.61,23.31,0.0,1,8,Medium
2020,AUG,PAGE COUNTY,320,556,43284.4,87,0.0,False,True,135.26,77.85,0.0,1,8,Low
2020,AUG,PITTSYLVANIA,0,0,0.0,0,0.0,True,False,0.0,0.0,0.0,1,8,Medium
2020,AUG,RAPPAHANNOCK,270,619,12274.8,87,0.0,False,True,45.46,19.83,0.0,1,8,Medium
2020,AUG,ROCKBRIDGE,367,805,9081.0,87,0.0,False,True,24.74,11.28,0.0,1,8,Medium
2020,AUG,ROCKINGHAM,1876,4225,99709.3,87,0.0,False,True,53.15,23.6,0.0,1,8,Medium
2020,AUG,SHENANDOAH,1023,2706,72366.7,87,0.0,False,True,70.74,26.74,0.0,1,8,Medium
2020,AUG,STAUNTON CITY,457,3049,22567.0,87,65.0,False,True,49.38,7.4,0.003,1,8,High
2020,AUG,WARREN,317,854,32556.9,0,44.0,False,False,102.7,38.12,0.001,1,8,Low
2020,AUG,WAYNESBORO,251,579,16712.2,80,0.0,False,False,66.58,28.86,0.0,1,8,Medium
2020,AUG,WINCHESTER,1934,5672,173134.9,0,0.0,False,False,89.52,30.52,0.0,1,8,Medium
2020,DEC,ALBEMARLE,2809,7348,296719.5,55,1176.0,False,False,105.63,40.38,0.004,1,12,Low
2020,DEC,AMHERST,1297,3198,96378.9,1595,6064.7,False,False,74.31,30.14,0.063,1,12,Medium
2020,DEC,APPOMATTOX,1221,2133,34765.3,87,0.0,False,True,28.47,16.3,0.0,1,12,High
2020,DEC,AUGUSTA,2294,5536,218584.5,283,426.6,False,False,95.29,39.48,0.002,1,12,Low
2020,DEC,BATH,290,581,22602.6,87,0.0,False,True,77.94,38.9,0.0,1,12,Low
2020,DEC,BEDFORD COUNTY,495,1007,37808.3,87,0.0,False,True,76.38,37.55,0.0,1,12,Low
2020,DEC,BUCKINGHAM,688,1221,26505.2,87,0.0,False,True,38.52,21.71,0.0,1,12,Medium
2020,DEC,BUENA VISTA,527,1366,54983.6,87,0.0,False,True,104.33,40.25,0.0,1,12,Low
2020,DEC,CAMPBELL,1322,2756,119282.4,86,0.0,False,False,90.23,43.28,0.0,1,12,Low
2020,DEC,CHARLOTTESVILLE,1903,11702,47021.1,0,0.0,False,False,24.71,4.02,0.0,1,12,High
2020,DEC,CLARKE COUNTY,122,263,3251.5,0,598.8,False,False,26.65,12.36,0.184,1,12,Medium
2020,DEC,CULPEPER,908,2287,58920.0,87,0.0,False,True,64.89,25.76,0.0,1,12,Medium
2020,DEC,FAUQUIER,773,1941,35781.8,87,0.0,False,True,46.29,18.43,0.0,1,12,High
2020,DEC,FLUVANNA,328,594,22258.4,87,1215.0,False,True,67.86,37.47,0.055,1,12,Low
2020,DEC,FREDERICK,1528,6023,64242.4,87,0.0,False,True,42.04,10.67,0.0,1,12,High
2020,DEC,GREENE,815,2480,83577.8,80,1601.9,False,False,102.55,33.7,0.019,1,12,Low
2020,DEC,HARRISONBURG,1755,5675,170816.6,1511,64354.6,False,False,97.33,30.1,0.377,1,12,Medium
2020,DEC,HIGHLAND,238,481,10699.7,87,0.0,False,True,44.96,22.24,0.0,1,12,Medium
2020,DEC,LEXINGTON,702,1728,48885.8,87,0.0,False,True,69.64,28.29,0.0,1,12,Medium
2020,DEC,LOUDOUN,5253,14709,204533.6,900,11494.4,False,False,38.94,13.91,0.056,1,12,High
2020,DEC,LYNCHBURG,11058,22908,236846.0,1034,16556.8,False,False,21.42,10.34,0.07,1,12,High
2020,DEC,MADISON,237,581,42069.2,87,0.0,False,True,177.51,72.41,0.0,1,12,Low
2020,DEC,NELSON,602,1262,58281.4,87,0.0,False,True,96.81,46.18,0.0,1,12,Low
2020,DEC,ORANGE,372,877,43956.9,87,0.0,False,True,118.16,50.12,0.0,1,12,Low
2020,DEC,PAGE COUNTY,675,1330,61258.7,87,0.0,False,True,90.75,46.06,0.0,1,12,Low
